idx,r1,r2,a2,E,rmse,Erel
65,0.959,0.909,94.45,-47912.123100848,54.2281050197828,3.9410325915014255
66,0.959,0.909,96.45,-47912.80362785151,54.24739421863184,3.2605055879976135
67,0.959,0.909,98.45,-47913.3407076692,54.247308174718135,2.7234257703021285
68,0.959,0.909,100.45,-47913.7391720742,54.242719434945435,2.3249613653024426
69,0.959,0.909,102.45,-47914.0036645887,54.246136829168385,2.060468850802863
70,0.959,0.909,104.45,-47914.1390797361,54.26108724468111,1.9250537034022273
71,0.959,0.909,106.45,-47914.150312039805,54.281050605922886,1.9138213996993727
72,0.959,0.909,108.45,-47914.0423187735,54.30425355857805,2.021814666004502
73,0.959,0.909,110.45,-47913.8201827115,54.3163087709339,2.2439507280068938
74,0.959,0.909,112.45,-47913.489174879,54.33010953698826,2.574958560500818
75,0.959,0.909,114.45,-47913.05437805031,54.33848125925717,3.0097553891973803
76,0.959,0.909,116.45,-47912.5213770021,54.35459445705601,3.542756437404023
77,0.959,0.909,118.45,-47911.8955682602,54.3697906099455,4.168565179301368
78,0.959,0.909,120.45,-47911.182662101906,54.38196981735058,4.881471337597759
79,0.959,0.909,122.45,-47910.38849430511,54.40434332027294,5.675639134395169
80,0.959,0.959,84.45,-47909.1516858921,54.08471459473995,6.912447547401825
81,0.959,0.959,86.45,-47910.51587741411,54.098960876576236,5.548256025394949
82,0.959,0.959,88.45,-47911.71917716691,54.115678694868315,4.3449562725945725
83,0.959,0.959,90.45,-47912.7658521709,54.12775098218928,3.2982812686022953
84,0.959,0.959,92.45,-47913.6599184453,54.140049765712966,2.4042149942033575
85,0.959,0.959,94.45,-47914.405768511104,54.13294236705766,1.6583649284002604
86,0.959,0.959,96.45,-47915.007606638406,54.13956438713885,1.0565268010977888
87,0.959,0.959,98.45,-47915.469825348206,54.150923704447685,0.5943080912984442
88,0.959,0.959,100.45,-47915.796942662106,54.16048496449899,0.26719077739835484
89,0.959,0.959,102.45,-47915.993539352006,54.17142138739242,0.07059408749773866
90,0.959,0.959,104.45,-47916.064133439504,54.184749171366676,0.0
91,0.959,0.959,106.45,-47916.01349394741,54.18891990675676,0.05063949209579732
92,0.959,0.959,108.45,-47915.84632714821,54.19862888283023,0.21780629129352747
93,0.959,0.959,110.45,-47915.567464815,54.218825345285026,0.4966686245024903
94,0.959,0.959,112.45,-47915.18186422151,54.228915144236,0.8822692179965088
95,0.959,0.959,114.45,-47914.694482641404,54.24301787022883,1.3696507981003379
96,0.959,0.959,116.45,-47914.1105283496,54.26629753580466,1.9536050899041584
97,0.959,0.959,118.45,-47913.435209621,54.287344034599265,2.6289238185054273
98,0.959,0.959,120.45,-47912.6739857317,54.31046499275318,3.3901477078034077
99,0.959,0.959,122.45,-47911.8323787081,54.31876773864796,4.231754731401452
100,0.959,1.009,84.45,-47908.71751656641,53.993857767444176,7.346616873095627
101,0.959,1.009,86.45,-47909.980491854505,53.99615179469349,6.083641584998986
102,0.959,1.009,88.45,-47911.0879718992,54.001621494995135,4.97616154030402
103,0.959,1.009,90.45,-47912.0437217185,53.99996448690907,4.020411721001437
104,0.959,1.009,92.45,-47912.851757331606,54.004790919453704,3.212376107898308
105,0.959,1.009,94.45,-47913.5160320074,54.0144378712041,2.548101432104886
106,0.959,1.009,96.45,-47914.0406872657,54.0326023195584,2.023446173807315
107,0.959,1.009,98.45,-47914.429739125706,54.044697267842594,1.6343943137981114
108,0.959,1.009,100.45,-47914.6875801084,54.062655133692836,1.3765533311016043
109,0.959,1.009,102.45,-47914.8184144839,54.07792360514039,1.2457189556007506
110,0.959,1.009,104.45,-47914.826634773206,54.08142624255195,1.2374986662980518
111,0.959,1.009,106.45,-47914.71663349731,54.09376774012475,1.3474999421960092
112,0.959,1.009,108.45,-47914.4928659275,54.110109311137556,1.5712675120012136
113,0.959,1.009,110.45,-47914.159912835705,54.12572372158629,1.904220603799331
114,0.959,1.009,112.45,-47913.72229224351,54.14211405785665,2.3418411959937657
115,0.959,1.009,114.45,-47913.1847731737,54.16878972829946,2.87936026580428
116,0.959,1.009,116.45,-47912.55218739941,54.18190916292717,3.511946040096518
117,0.959,1.009,118.45,-47911.829429444006,54.18451735635982,4.234703995498421
118,0.959,1.009,120.45,-47911.021707582404,54.21272993533354,5.04242585710017
119,0.959,1.009,122.45,-47910.134355590104,54.2346834013291,5.929777849400125
120,1.009,0.909,84.45,-47906.020885174206,54.09468665429719,10.043248265297734
121,1.009,0.909,86.45,-47907.37541315001,54.09494650943319,8.688720289494086
122,1.009,0.909,88.45,-47908.569739609906,54.09525041623478,7.494393829598266
123,1.009,0.909,90.45,-47909.608068824,54.1000836730154,6.456064615500509
124,1.009,0.909,92.45,-47910.4944168115,54.11304340627478,5.569716628000606
125,1.009,0.909,94.45,-47911.23311334311,54.11024710292115,4.831020096396969
126,1.009,0.909,96.45,-47911.82836268891,54.11564114971509,4.235770750594384
127,1.009,0.909,98.45,-47912.28455736991,54.11755990948191,3.7795760695953504
128,1.009,0.909,100.45,-47912.606152657405,54.1388864889283,3.4579807820991846
129,1.009,0.909,102.45,-47912.7976038227,54.16125095574665,3.266529616805201
130,1.009,0.909,104.45,-47912.863554388,54.1782410930294,3.200579051503155
131,1.009,0.909,106.45,-47912.80858512521,54.20139289512708,3.2555483142932644
132,1.009,0.909,108.45,-47912.6374650571,54.21352406750248,3.4266683824025677
133,1.009,0.909,110.45,-47912.3549632065,54.220824252593374,3.709170233007171
134,1.009,0.909,112.45,-47911.9659113465,54.23973461253477,4.098222093001823
135,1.009,0.909,114.45,-47911.4753295011,54.25466740432274,4.588803938400815
136,1.009,0.909,116.45,-47910.8883004446,54.266306893147295,5.175832994900702
137,1.009,0.909,118.45,-47910.2100324519,54.27801202884902,5.854100987606216
138,1.009,0.909,120.45,-47909.4459220488,54.29443000388186,6.618211390705255
139,1.009,0.909,122.45,-47908.601554012006,54.31156204679443,7.462579427497985
140,1.009,0.959,84.45,-47908.71751656641,53.99290423248091,7.346616873095627
141,1.009,0.959,86.45,-47909.980491854505,54.00514065626964,6.083641584998986
142,1.009,0.959,88.45,-47911.0879718992,54.01293742883671,4.97616154030402
143,1.009,0.959,90.45,-47912.0437217185,53.998107172932116,4.020411721001437
144,1.009,0.959,92.45,-47912.851757331606,54.00855603991393,3.212376107898308
145,1.009,0.959,94.45,-47913.5160320074,54.02096314369895,2.548101432104886
146,1.009,0.959,96.45,-47914.0406872657,54.033990768805076,2.023446173807315
147,1.009,0.959,98.45,-47914.429739125706,54.05735257672861,1.6343943137981114
148,1.009,0.959,100.45,-47914.6875801084,54.05980095615742,1.3765533311016043
149,1.009,0.959,102.45,-47914.8184144839,54.0741287714809,1.2457189556007506
150,1.009,0.959,104.45,-47914.826634773206,54.0895582919506,1.2374986662980518
151,1.009,0.959,106.45,-47914.71663349731,54.10503415744112,1.3474999421960092
152,1.009,0.959,108.45,-47914.4928659275,54.113265342960915,1.5712675120012136
153,1.009,0.959,110.45,-47914.159912835705,54.12372664068228,1.904220603799331
154,1.009,0.959,112.45,-47913.72229224351,54.14802644415503,2.3418411959937657
155,1.009,0.959,114.45,-47913.1847731737,54.16510828546711,2.87936026580428
156,1.009,0.959,116.45,-47912.55218739941,54.18080247754083,3.511946040096518
157,1.009,0.959,118.45,-47911.829429444006,54.19251985730714,4.234703995498421
158,1.009,0.959,120.45,-47911.021707582404,54.20123401857752,5.04242585710017
159,1.009,0.959,122.45,-47910.134355590104,54.22421924070853,5.929777849400125
160,1.009,1.009,84.45,-47908.2433752996,53.89269053554398,7.8207581399037736
161,1.009,1.009,86.45,-47909.414170397,53.88313774340154,6.64996304250235
162,1.009,1.009,88.45,-47910.4344275247,53.86731222420555,5.629705914805527
163,1.009,1.009,90.45,-47911.307848950404,53.8979521566102,4.756284489099926
164,1.009,1.009,92.45,-47912.038011441204,53.90377948590543,4.026121998300368
165,1.009,1.009,94.45,-47912.6287427654,53.92419677991641,3.4353906741016544
166,1.009,1.009,96.45,-47913.08393344161,53.93705546755869,2.9801999978953972
167,1.009,1.009,98.45,-47913.40747398841,53.95623885568168,2.656659451095038
168,1.009,1.009,100.45,-47913.60331767471,53.971446885383074,2.46081576479628
169,1.009,1.009,102.45,-47913.67554327,53.98095288812744,2.3885901695030043
170,1.009,1.009,104.45,-47913.6282295438,53.99415781750944,2.4359038957045414
171,1.009,1.009,106.45,-47913.46545526561,54.005534286857035,2.598678173897497
172,1.009,1.009,108.45,-47913.19136195521,54.01508433478934,2.872771484297118
173,1.009,1.009,110.45,-47912.8101538827,54.03938053544622,3.253979556800914
174,1.009,1.009,112.45,-47912.3262235691,54.052694905606565,3.73790987040411
175,1.009,1.009,114.45,-47911.7438380348,54.057489438681834,4.320295404701028
176,1.009,1.009,116.45,-47911.067640802,54.07444351546133,4.996492637503252
177,1.009,1.009,118.45,-47910.30227539291,54.09969724488289,5.761858046593261
178,1.009,1.009,120.45,-47909.452636330905,54.13581234429432,6.611497108598996
179,1.009,1.009,122.45,-47908.5236808897,54.149130152792345,7.540452549801557
